ITERATION,STRATEGY_1_COST,STRATEGY_1_EFF,STRATEGY_2_COST,STRATEGY_2_EFF,STRATEGY_4_COST,STRATEGY_4_EFF,u_disutility_delta,t_max_fail,p_allo_success_de,u_disutility_off,p_hyper_D,p_die_hyper_D,p_allo_ae,p_flare,p_flare_uncon,p_flare_uncon_off,p_stop_low,p_stop_med,p_stop_hi,p_sto_ae_allo,u_flare,u_flare_ae,u_hyper
8145,16471.753,15.56966279,20100.88164,15.59728666,14572.83789,15.51684164,0.046764285,10.47371048,0.706240283,0.039883498,0.004863363,0.340632076,0.248409846,0.201607309,0.365321435,0.469679935,0.121206157,0.265449268,0.422580984,0.015811279,0.010573949,0.001401039,0.354355387
8146,4775.925603,13.86101435,8940.928792,13.87185051,3386.689599,13.85208575,0.04651472,9.212393472,0.790948791,0.049146606,0.002038541,0.296448446,0.280162528,0.20960801,0.350652434,0.454553688,0.130287721,0.106026254,0.305881222,0.031128051,0.010458663,0.002059972,0.3549901
8147,16338.68465,16.11842612,19417.24111,16.13182633,13202.19328,16.06568205,0.052378151,7.376654913,0.749250782,0.025418701,0.004580605,0.249389938,0.233225739,0.228540677,0.346446007,0.441521734,0.087706613,0.288892409,0.204033548,0.029609749,0.013057098,0.009337104,0.349008665
8148,9727.861531,17.40881151,12600.23727,17.41767386,7736.56101,17.37014082,0.047865482,10.59195739,0.727374791,0.033083154,0.003808292,0.263572878,0.190938359,0.216452579,0.371113845,0.432892441,0.101868158,0.287015105,0.375221782,0.038980977,0.001508401,0.007276809,0.344775092
8149,9713.588311,8.677539718,13408.1705,8.698425321,8734.188616,8.634393194,0.038896707,5.237031984,0.715286546,0.039190392,0.004648744,0.237149631,0.285760706,0.250267685,0.362225862,0.448718543,0.133766512,0.270202977,0.419320725,0.020921519,0.007430619,0.011577232,0.347739299
8150,5279.412778,6.442287044,8924.889713,6.454960122,3652.427908,6.430108099,0.044663758,10.1317259,0.777442409,0.029380851,0.00434212,0.225485198,0.198993516,0.247362785,0.37109551,0.469465115,0.100940026,0.215308984,0.215264501,0.03786729,0.005846963,0.000206945,0.352794467
8151,11206.05775,15.93933601,13799.7157,15.95425129,8277.769098,15.89722694,0.053664079,10.96986596,0.642803488,0.032964563,0.00225007,0.257772162,0.230062501,0.202580549,0.365225295,0.460958097,0.07472723,0.162272147,0.204429616,0.022174765,0.000794999,0.005461605,0.351762204
8152,9946.003369,5.989157561,11946.13836,5.991430409,8066.871799,5.960225489,0.053548986,6.84114691,0.758447684,0.044673286,0.002364279,0.236408746,0.224858072,0.205514126,0.366599548,0.463905358,0.133874582,0.111518405,0.418023928,0.028579351,0.002510123,3.45E-07,0.358198587
8153,22993.64235,15.48219407,26762.81314,15.49647868,21145.69791,15.45769448,0.055023601,7.955324249,0.787449081,0.027187424,0.004206878,0.258223245,0.225134425,0.248447927,0.36539993,0.470400593,0.09923095,0.163747743,0.325512962,0.016119095,0.002514074,0.000345418,0.354318651
8154,8259.485506,10.93527796,11538.04821,10.94703409,6447.738537,10.89880475,0.055331056,10.56480664,0.80497038,0.03717491,0.003117734,0.314966057,0.220565105,0.235816518,0.356895574,0.462133517,0.073508635,0.227559042,0.334491267,0.030925009,0.01545683,2.15E-06,0.347246674
8155,20836.12814,16.7259566,23893.85552,16.7264255,18978.42553,16.70845288,0.054515141,10.01564199,0.818716852,0.051671416,0.001924516,0.327496835,0.252878087,0.237754927,0.376865647,0.455356728,0.117939128,0.140471423,0.415588329,0.029887381,0.006033747,0.0083187,0.358078638
8156,6945.759711,15.69159445,10039.14519,15.70588133,5133.020708,15.66175605,0.046075334,6.742366632,0.737452647,0.033853854,0.004241448,0.261005627,0.224061213,0.20747908,0.383013532,0.454061952,0.079749944,0.112684462,0.440451023,0.025721863,0.002562533,0.00230905,0.348900285
8157,2436.178872,7.935276201,5416.758138,7.938641086,1116.161018,7.923202807,0.057619187,5.637436673,0.854840329,0.038130418,0.007189864,0.331933002,0.231897063,0.204478276,0.336819875,0.45369756,0.129614264,0.182361908,0.307381561,0.034227669,0.007974895,0.001177256,0.354061518
8158,7270.40807,10.27750613,11226.92705,10.29402721,5629.745671,10.22204621,0.038101385,5.451473449,0.735956673,0.047595866,0.005983473,0.233408088,0.270409518,0.22060626,0.39132155,0.471000382,0.063489933,0.255017756,0.415909346,0.019737523,0.001937137,0.004036529,0.347317632
8159,4350.188012,7.155609099,7270.533744,7.166586097,2123.284048,7.137170144,0.047019689,5.585665153,0.748959097,0.043842881,0.002299042,0.276566311,0.237339595,0.215543443,0.36766166,0.442125042,0.109886733,0.125831321,0.32374071,0.022715457,0.004638026,0.166125946,0.348697761
8160,5018.956212,11.87956617,8848.749333,11.88820516,3402.976975,11.86145818,0.055334938,9.430173667,0.784851766,0.040404868,0.003076967,0.32327718,0.212380903,0.237947817,0.365639603,0.448201204,0.077503494,0.103863036,0.25887849,0.020870853,0.002576648,8.03E-05,0.350530967
8161,38309.41217,14.88396975,42189.72151,14.90841272,37007.66732,14.83651683,0.049828091,7.781901624,0.762301458,0.061540953,0.003309177,0.242302596,0.235819771,0.229718348,0.357281846,0.456836333,0.11859806,0.296230104,0.399586169,0.040274718,0.016374501,0.015330783,0.345101896
8162,5154.664295,13.09530816,9630.486037,13.102746,3127.705268,13.07227157,0.054771338,9.29515119,0.838883499,0.039150682,0.002444625,0.23456853,0.247568473,0.222229175,0.344039635,0.425128706,0.079483801,0.126136673,0.158582866,0.028486258,0.007657115,0.00934269,0.346329945
8163,3896.555723,12.09395442,7663.736352,12.10427978,2005.341637,12.05961321,0.047676563,10.48017407,0.800315775,0.034923317,0.003150159,0.365960124,0.254411914,0.203828802,0.348609733,0.441615972,0.136101754,0.285596824,0.430028424,0.013292594,0.004329331,0.000539969,0.351927844
8164,20464.1555,16.49103505,24247.40257,16.48499983,19090.07499,16.467583,0.059464626,8.436313818,0.822734648,0.044766188,0.001337254,0.19024955,0.221057994,0.221605092,0.375750916,0.44168053,0.102141164,0.201513803,0.371400276,0.022486443,0.002666413,0.043675504,0.352090408
8165,4097.087273,11.88904111,7187.178669,11.90058587,1844.928058,11.86453583,0.04110741,9.592210732,0.793720124,0.038473037,0.005941253,0.285903437,0.23041809,0.217510714,0.350415403,0.45656238,0.060708329,0.173214329,0.43682316,0.02063493,0.008434374,2.27E-07,0.35112332
8166,4282.066379,5.723474448,6378.717499,5.730853395,2552.559686,5.708322441,0.060665802,8.477680762,0.778432113,0.033345027,0.004203509,0.366264425,0.203778472,0.239445788,0.375909926,0.437381285,0.137087822,0.217033544,0.312526463,0.041659498,0.01309895,0.001883896,0.352440072
8167,21622.68519,12.76975742,25378.15446,12.77920436,19845.88665,12.73009551,0.051812421,8.621415693,0.743836364,0.033216343,0.003312504,0.211172545,0.212443454,0.242730372,0.388153142,0.43456202,0.063098053,0.196103883,0.273935682,0.01495619,0.00199557,5.76E-05,0.350642726
8168,7625.029399,13.92764277,12352.16257,13.94030266,6191.760898,13.89333238,0.049799525,10.07926999,0.821360351,0.044727973,0.003108958,0.214828815,0.218045079,0.212077277,0.371244628,0.440208064,0.064118128,0.284003126,0.204052336,0.024409813,0.001245834,0.001225196,0.348614628
8169,2252.625622,8.205354932,6003.61669,8.21866221,966.1714866,8.183209081,0.062708509,6.856554334,0.781654475,0.034606971,0.004303681,0.278958473,0.223761622,0.235764305,0.358233413,0.434372884,0.098796195,0.112538957,0.270117727,0.029433285,0.001815267,0.019604576,0.349440819
8170,9831.149428,13.56113371,12176.55981,13.57023982,7449.40683,13.53031863,0.051561686,6.681149239,0.749340457,0.037210253,0.002774169,0.335222664,0.248820035,0.255899387,0.335364638,0.426476316,0.066729688,0.190062954,0.358997913,0.015665944,0.001162772,0.012598802,0.355874919
8171,8771.31254,7.034981468,11783.27899,7.040379555,7238.613269,7.007564076,0.071019853,9.28027709,0.755866983,0.034388381,0.00307477,0.281457317,0.213859313,0.234987234,0.348117515,0.456204195,0.089701076,0.220705526,0.156084321,0.041910317,0.008165617,0.0650556,0.353258332
8172,13556.4915,13.67141893,17521.60011,13.71008776,11725.95625,13.62133064,0.043176047,10.52013506,0.671724634,0.073451578,0.004134666,0.217686966,0.200900071,0.267175362,0.385732783,0.471887065,0.114503785,0.204832477,0.412396013,0.034928104,0.001698558,0.000944667,0.346549933
8173,11601.03862,13.87939584,15477.56944,13.88976133,10406.55317,13.85454697,0.037968048,7.194584932,0.786817887,0.033006087,0.005727609,0.270517472,0.201407967,0.234326226,0.383254155,0.461712383,0.100471655,0.204449999,0.331555893,0.01932783,0.001422587,0.001063753,0.352803769
8174,5978.506458,16.63360418,9723.61693,16.64473066,4356.755618,16.6127463,0.063140612,6.648513392,0.775606864,0.033451595,0.003558055,0.25414877,0.211667281,0.219238446,0.377499922,0.455024581,0.103893229,0.117937192,0.243294071,0.028521993,0.001826544,0.000399929,0.354210135
8175,4588.412543,7.369997549,7504.18065,7.375364689,2951.598465,7.341647495,0.047956632,7.552425021,0.783075554,0.049750552,0.002369956,0.307099538,0.230003673,0.201268401,0.385709713,0.454932243,0.057432446,0.206930983,0.186347179,0.042059751,0.019722829,0.008553186,0.354182409
8176,10641.81968,16.2450184,13778.70329,16.25379279,8776.794137,16.21007771,0.051934888,5.03515037,0.774840777,0.027142214,0.002085703,0.331577602,0.23896617,0.238212715,0.384381027,0.430027783,0.056872543,0.13554483,0.275784993,0.024779739,0.001696457,0.078012121,0.355336489
8177,5565.941984,6.550490282,9115.175423,6.5698408,3502.871495,6.51851986,0.047578909,9.182059423,0.710070805,0.045998788,0.003557309,0.236576703,0.187013229,0.242106574,0.366294931,0.450720924,0.076672259,0.245362884,0.353074326,0.048460964,0.009931319,0.002602512,0.355434929
8178,16536.49632,17.26035303,19657.7364,17.28519497,15082.70109,17.23940071,0.053844012,9.669168244,0.665370956,0.024942077,0.003287162,0.344902164,0.233002001,0.201729674,0.334388872,0.416350712,0.147342509,0.224465278,0.448254118,0.027748246,0.010376748,0.000215532,0.347641803
8179,20823.24974,17.154743,24780.80995,17.16073185,19504.35987,17.10967939,0.050653676,6.52512378,0.789566514,0.036638386,0.002716509,0.162636105,0.212262824,0.224713693,0.336428261,0.463057108,0.074593145,0.152772232,0.263734743,0.02297166,0.003090347,0.000183185,0.35244277
8180,7987.171769,16.08859271,11843.64948,16.09971092,6452.308345,16.05900457,0.053406384,9.185506398,0.799481386,0.040639952,0.003457705,0.217858565,0.237907784,0.197683597,0.356805791,0.479381236,0.067308652,0.208630573,0.395577172,0.042790475,0.003918561,0.033945222,0.346807511
8181,6234.271808,12.81513823,9892.160211,12.8210749,4503.635033,12.79435626,0.041584481,6.583240114,0.856989721,0.040173025,0.007264301,0.268518758,0.211906707,0.249173089,0.387967029,0.475626181,0.094042314,0.131108148,0.278204109,0.017797012,0.008876376,0.001402363,0.348054818
8182,14612.41231,12.75251596,16808.18953,12.75609138,12453.35173,12.72532458,0.041127331,10.41287899,0.795589054,0.043106826,0.00345136,0.233628863,0.168094696,0.196910975,0.345511384,0.483977899,0.050333777,0.240971038,0.24298113,0.031437427,0.009372198,0.000927022,0.353953401
8183,4958.410673,16.8395608,9003.531084,16.86800487,3407.365148,16.81149852,0.048699607,6.6697868,0.747176406,0.044286194,0.006984905,0.224652917,0.257470529,0.201427022,0.381277223,0.437355528,0.137083829,0.225095031,0.285679453,0.02783949,0.002732365,0.027490244,0.358201527
8184,59419.5523,17.1113686,62197.74506,17.11876302,57792.22415,17.07898755,0.040062411,6.455227359,0.78700755,0.04244105,0.001904881,0.205851895,0.237600636,0.246185569,0.361253988,0.419006231,0.125317772,0.257847348,0.271094218,0.030513284,0.006003496,0.012204536,0.345146624
8185,3273.909549,13.67157877,6764.815158,13.68095893,1466.2776,13.62451262,0.041527821,5.100524747,0.713172657,0.028404177,0.001825345,0.268630566,0.243985391,0.234401964,0.362089826,0.43243345,0.078738793,0.215837174,0.317257235,0.040450827,0.007889091,0.001704543,0.35508884
8186,35036.58508,11.73503641,37852.10565,11.74186132,33245.78846,11.72005887,0.061234262,7.683586706,0.762766594,0.024812559,0.002894913,0.338427866,0.235524593,0.233354698,0.341725307,0.473336199,0.137574465,0.194583359,0.196016702,0.052493269,0.028412206,0.244808403,0.352664365
8187,26891.04127,15.6306366,28512.0363,15.63961758,24328.11582,15.60100814,0.058047899,7.520262294,0.712871492,0.041443828,0.002489375,0.290145439,0.274129953,0.252820182,0.39252835,0.481658229,0.082711982,0.158700138,0.275134538,0.018452314,0.009974305,7.50E-06,0.351690417
8188,10035.20503,16.91686847,12064.87938,16.93000854,7272.512547,16.88461994,0.052482387,6.483845827,0.783757722,0.032059967,0.005524521,0.304645836,0.240308072,0.240967236,0.376557909,0.472159684,0.107381396,0.13655697,0.215238498,0.010401972,0.0036078,2.85E-08,0.34630424
8189,25640.32707,13.23238781,27728.05568,13.25019939,23406.15831,13.19505291,0.044813991,6.247126519,0.670511214,0.049299282,0.003263469,0.248721917,0.232776453,0.226846234,0.362319843,0.428111653,0.069938639,0.138998002,0.215075262,0.030826517,0.014029808,0.013963072,0.353802074
8190,19839.54884,16.5097177,24056.425,16.53482192,18904.20266,16.48537964,0.054891691,7.132366768,0.777658245,0.018095489,0.00467078,0.248775517,0.248271679,0.226580118,0.366201712,0.459402837,0.141625611,0.292335895,0.348797114,0.016522509,0.000970007,0.025105034,0.358992507
8191,22326.424,16.77938149,25957.17111,16.79016738,20557.84782,16.75034137,0.055605836,8.003927453,0.798806723,0.028769168,0.005231256,0.218195468,0.194841801,0.256140586,0.335828394,0.407934415,0.068500018,0.239220093,0.261811518,0.061074079,0.004712947,0.0034234,0.347971534
8192,12102.19701,11.1693957,15348.76347,11.18390233,10133.85866,11.12575404,0.03893287,8.060116249,0.731292883,0.038065074,0.005609855,0.267910663,0.238768658,0.212440937,0.376841603,0.42581659,0.055534841,0.286556035,0.177175037,0.030596307,0.003076636,0.000488777,0.351675539
8193,7562.041589,16.96841998,11120.05268,16.97948598,4752.24368,16.909458,0.055867809,9.877219614,0.716115281,0.027438953,0.003780458,0.256694712,0.235912428,0.237689391,0.382549677,0.483771423,0.066073183,0.197274424,0.42489225,0.020264576,0.006432097,0.052865174,0.347052997
8194,12290.36456,17.41503628,14895.80828,17.42105264,10259.85693,17.3895823,0.040731392,8.803377627,0.833699606,0.027189693,0.004188923,0.240666027,0.22123302,0.206909602,0.347349087,0.448104373,0.065149098,0.132578407,0.343639332,0.02109148,0.02958385,0.03540407,0.352335898
8195,4065.831024,12.77736287,6964.972287,12.79414281,1648.401336,12.73248576,0.056462827,8.440294015,0.749808892,0.039798864,0.003950645,0.368073544,0.263615047,0.251195252,0.347516385,0.432949852,0.100573662,0.271854233,0.233612585,0.018533572,0.001541663,0.018118317,0.346753028
8196,38089.51975,16.84414533,41664.45108,16.85535291,36618.12393,16.81433959,0.052417716,10.09616314,0.779876722,0.046656265,0.00335636,0.198692264,0.281020724,0.20272306,0.377768977,0.436104452,0.129878845,0.215858394,0.352424163,0.032121532,0.009918739,0.05187278,0.35298501
8197,6133.093868,10.95548969,9765.400287,10.96111582,4367.598775,10.93257085,0.054380907,9.724095368,0.837707539,0.03773688,0.005265506,0.252775904,0.256152355,0.2296556,0.344924599,0.448110155,0.062310562,0.262206046,0.289154513,0.030443255,0.000601842,0.028011094,0.348617281
8198,10908.29525,6.13721248,13330.19185,6.148124256,9081.084067,6.105161497,0.052721327,5.969300451,0.758465486,0.057890037,0.003711624,0.265783553,0.23155125,0.261849713,0.346453502,0.443701538,0.083064304,0.228394102,0.276850757,0.0152439,0.009642342,0.058392694,0.351196684
8199,15502.02779,16.94060274,19315.75114,16.96156415,12811.08447,16.90255069,0.047023747,7.286875727,0.715841533,0.041803348,0.002460442,0.22389051,0.262850801,0.23096307,0.335134699,0.447857623,0.110301351,0.223883684,0.294270517,0.042914848,0.015842814,0.02925288,0.353019092
8200,29471.1236,12.9674798,31655.80854,12.974379,27508.95633,12.93013631,0.048155813,8.05784704,0.717914985,0.049392185,0.001456144,0.261690788,0.211088679,0.231530256,0.360092299,0.463853022,0.134182871,0.194310346,0.434289241,0.031103127,0.01909946,0.003345002,0.354577911
8201,2634.837562,6.389016988,5605.036299,6.386038763,1344.369077,6.386381008,0.042751787,9.167403623,0.844077614,0.037719166,0.002878523,0.289966155,0.204306129,0.23806822,0.355985231,0.414673907,0.139453639,0.236117027,0.400080004,0.030613796,0.003275141,0.007104586,0.348153457
8202,10565.13817,9.768562676,14135.49739,9.774118119,8943.833782,9.759107799,0.044360268,10.282896,0.827708162,0.039145099,0.004803343,0.245756371,0.209017831,0.248620077,0.361376879,0.461700929,0.110556188,0.134561828,0.174356593,0.033909083,0.006141746,1.32E-07,0.353813916
8203,5474.956159,14.18082811,10079.25676,14.21186396,4202.031284,14.14334634,0.046413412,7.209838462,0.745410378,0.042324539,0.009326363,0.270741123,0.223651753,0.242272876,0.364451309,0.460812585,0.106755636,0.186341332,0.319357669,0.015329548,0.001779831,0.000251079,0.347180801
8204,20392.60611,11.98862954,23648.67248,12.00528758,18723.7189,11.92718253,0.049261387,5.345836751,0.695123601,0.039218782,0.003869662,0.28587414,0.207266703,0.245180859,0.344691079,0.424120513,0.073457179,0.235658067,0.19072562,0.02709961,0.010762308,0.002597747,0.344366753
8205,5666.265797,15.93677142,8230.167625,15.94998985,3108.41201,15.91026322,0.046091664,9.069547528,0.752434352,0.039723271,0.004367678,0.233296208,0.21439882,0.217294184,0.360826547,0.487279635,0.125951588,0.179736513,0.296843631,0.029070034,0.006036137,0.033809985,0.351239529
8206,17448.74005,14.9160812,20366.3362,14.94142053,15303.8695,14.89451876,0.05327865,10.1884646,0.661990004,0.027895812,0.003816531,0.407589818,0.230456213,0.244100673,0.395831018,0.481477986,0.116506808,0.153853943,0.251471774,0.011974388,0.008637955,6.29E-05,0.356398096
8207,9462.962203,14.56137358,12678.22139,14.56134805,8308.91742,14.54065934,0.054457739,6.306019959,0.824110205,0.034842148,0.003116341,0.261147667,0.261473243,0.240156586,0.371165426,0.457097399,0.083884254,0.277189454,0.179761255,0.042861361,0.005439647,0.095108168,0.355547717
8208,8655.628267,10.3397994,12612.51957,10.3437022,6428.024763,10.31514924,0.043105554,6.034754035,0.867385869,0.037950166,0.003263872,0.335307278,0.186961768,0.232617974,0.363359329,0.441520099,0.091007844,0.287383097,0.29993877,0.030218843,0.005414275,0.00093702,0.347587887
8209,7898.552345,12.36493538,11957.21095,12.38407193,5946.980273,12.32101123,0.040690103,6.202381856,0.725676991,0.053318766,0.001326305,0.272848019,0.262473847,0.217129513,0.344224775,0.412451732,0.129214977,0.104100026,0.412784836,0.022893581,0.025947209,0.012727919,0.344512392
